4, 35, 9
4, 36, 9
4, 37, 1
4, 38, 4
4, 39, 8
4, 40, 8
4, 41, 8
4, 42, 8
4, 43, 9
4, 44, 9
4, 45, 1
4, 46, 1
4, 47, 1
4, 48, 1
4, 49, 1
4, 50, 7
4, 51, 10
4, 52, 4
4, 53, 8
4, 54, 3
4, 55, 2
4, 56, 4
4, 57, 3
4, 58, 9
4, 59, 8
4, 60, 2
4, 61, 4
4, 62, 3
4, 63, 1
4, 64, 4
4, 65, 5
4, 66, 4
4, 67, 4
4, 68, 2
4, 69, 8
4, 70, 10
4, 71, 5
4, 72, 5
4, 73, 10
4, 74, 9
4, 75, 3
4, 76, 1
4, 77, 5
4, 78, 3
4, 79, 8
4, 80, 4
4, 81, 3
4, 82, 3
4, 83, 1
4, 84, 4
4, 85, 9
4, 86, 1
4, 87, 3
4, 88, 8
4, 89, 2
4, 90, 3
4, 91, 1
4, 92, 2
4, 93, 3
4, 94, 7
4, 95, 2
4, 96, 9
4, 97, 6
4, 98, 3
4, 99, 5
5, 6, 6
5, 7, 6
5, 8, 1
5, 9, 3
5, 10, 7
5, 11, 4
5, 12, 5
5, 13, 6
5, 14, 5
5, 15, 9
5, 16, 4
5, 17, 6
5, 18, 3
5, 19, 4
5, 20, 6
5, 21, 7
5, 22, 1
5, 23, 6
5, 24, 6
5, 25, 5
5, 26, 10
5, 27, 6
5, 28, 7
5, 29, 9
5, 30, 1
5, 31, 5
5, 32, 10
5, 33, 2
5, 34, 1
5, 35, 1
5, 36, 3
5, 37, 3
5, 38, 5
5, 39, 6
5, 40, 8
5, 41, 2
5, 42, 4
5, 43, 9
5, 44, 8
5, 45, 3
5, 46, 10
5, 47, 8
5, 48, 1
5, 49, 4
5, 50, 10
5, 51, 6
5, 52, 9
5, 53, 4
5, 54, 9
5, 55, 3
5, 56, 3
5, 57, 5
5, 58, 2
5, 59, 6
5, 60, 10
5, 61, 5
5, 62, 10
5, 63, 5
5, 64, 6
5, 65, 4
5, 66, 7
5, 67, 6
5, 68, 4
5, 69, 1
5, 70, 8
5, 71, 2
5, 72, 9
5, 73, 10
5, 74, 4
5, 75, 6
5, 76, 9
5, 77, 9
5, 78, 9
5, 79, 4
5, 80, 5
5, 81, 8
5, 82, 6
5, 83, 3
5, 84, 6
5, 85, 7
5, 86, 10
5, 87, 9
5, 88, 5
5, 89, 7
5, 90, 5
5, 91, 6
5, 92, 2
5, 93, 6
5, 94, 9
5, 95, 5
5, 96, 8
5, 97, 8
5, 98, 2
5, 99, 4
6, 7, 2
6, 8, 2
6, 9, 1
6, 10, 10
6, 11, 9
6, 12, 1
6, 13, 6
6, 14, 6
6, 15, 3
6, 16, 9
6, 17, 5
6, 18, 2
6, 19, 8
6, 20, 10
6, 21, 7
6, 22, 4
6, 23, 1
6, 24, 7
6, 25, 1
6, 26, 1
6, 27, 4
6, 28, 9
6, 29, 7
6, 30, 1
6, 31, 2
6, 32, 7
6, 33, 9
6, 34, 4
6, 35, 9
6, 36, 6
6, 37, 10
6, 38, 9
6, 39, 10
6, 40, 5
6, 41, 7
6, 42, 4
6, 43, 2
6, 44, 5
6, 45, 7
6, 46, 2
6, 47, 8
6, 48, 4
6, 49, 6
6, 50, 10
6, 51, 3
6, 52, 4
6, 53, 6
6, 54, 1
6, 55, 2
6, 56, 9
6, 57, 5
6, 58, 8
6, 59, 5
6, 60, 1
6, 61, 5
6, 62, 4
6, 63, 1
6, 64, 4
6, 65, 6
6, 66, 9
6, 67, 9
6, 68, 4
6, 69, 6
6, 70, 5
6, 71, 6
6, 72, 5
6, 73, 7
6, 74, 3
6, 75, 10
6, 76, 10
6, 77, 1
6, 78, 3
6, 79, 10
6, 80, 8
6, 81, 1
6, 82, 1
6, 83, 3
6, 84, 4
6, 85, 6
6, 86, 4
6, 87, 7
6, 88, 4
6, 89, 10
6, 90, 9
6, 91, 1
6, 92, 10
6, 93, 6
6, 94, 9
6, 95, 1
6, 96, 9
6, 97, 1
6, 98, 5
6, 99, 7
7, 8, 3
7, 9, 2
7, 10, 4
7, 11, 1
7, 12, 2
7, 13, 9
7, 14, 1
7, 15, 3
7, 16, 7
7, 17, 1
7, 18, 10
7, 19, 8
7, 20, 8
7, 21, 2
7, 22, 8
7, 23, 3
7, 24, 1
7, 25, 6
7, 26, 1
7, 27, 3
7, 28, 7
7, 29, 6
7, 30, 9
7, 31, 1
7, 32, 1
7, 33, 3
7, 34, 10
7, 35, 9
7, 36, 4
7, 37, 9
7, 38, 4
7, 39, 4
7, 40, 4
7, 41, 4
7, 42, 7
7, 43, 10
7, 44, 5
7, 45, 8
7, 46, 3
7, 47, 4
7, 48, 4
7, 49, 7
7, 50, 1
7, 51, 1
7, 52, 6
7, 53, 10
7, 54, 10
7, 55, 1
7, 56, 4
7, 57, 3
7, 58, 9
7, 59, 6
7, 60, 9
7, 61, 1
7, 62, 1
7, 63, 5
7, 64, 5
7, 65, 9
7, 66, 4
7, 67, 6
7, 68, 9
7, 69, 1
7, 70, 10
7, 71, 10
7, 72, 9
7, 73, 4
7, 74, 7
7, 75, 1
7, 76, 1
7, 77, 1
7, 78, 10
7, 79, 4
7, 80, 1
7, 81, 10
7, 82, 1
7, 83, 9
7, 84, 5
7, 85, 2
7, 86, 10
7, 87, 7
7, 88, 8
7, 89, 8
7, 90, 6
7, 91, 8
7, 92, 3
7, 93, 6
7, 94, 8
7, 95, 5
7, 96, 5
7, 97, 9
7, 98, 6
7, 99, 10
8, 9, 6
8, 10, 7
8, 11, 7
8, 12, 7
8, 13, 6
8, 14, 7
8, 15, 7
8, 16, 3
8, 17, 4
8, 18, 6
8, 19, 2
8, 20, 4
8, 21, 2
8, 22, 2
8, 23, 1
8, 24, 9
8, 25, 8
8, 26, 9
8, 27, 7
8, 28, 3
8, 29, 8
8, 30, 10
8, 31, 10
8, 32, 9
8, 33, 2
8, 34, 5
8, 35, 8
8, 36, 8
8, 37, 9
8, 38, 6
8, 39, 6
8, 40, 7
8, 41, 2
8, 42, 8
8, 43, 1
8, 44, 1
8, 45, 10
8, 46, 8
8, 47, 9
8, 48, 6
8, 49, 2
8, 50, 9
8, 51, 8
8, 52, 4
8, 53, 4
8, 54, 4
8, 55, 8
8, 56, 2
8, 57, 7
8, 58, 4
8, 59, 3
8, 60, 7
8, 61, 8
8, 62, 6
8, 63, 9
8, 64, 6
8, 65, 1
8, 66, 2
8, 67, 3
8, 68, 2
8, 69, 5
8, 70, 1
8, 71, 6
8, 72, 10
8, 73, 4
8, 74, 7
8, 75, 7
8, 76, 5
8, 77, 2
8, 78, 6
8, 79, 6
8, 80, 9
8, 81, 8
8, 82, 8
8, 83, 7
8, 84, 6
8, 85, 7
8, 86, 10
8, 87, 3
8, 88, 8
8, 89, 3
8, 90, 2
8, 91, 1
8, 92, 5
8, 93, 7
8, 94, 7
8, 95, 3
8, 96, 3
8, 97, 2
8, 98, 2
8, 99, 1
9, 10, 10
9, 11, 5
9, 12, 6
9, 13, 10
9, 14, 3
9, 15, 9
9, 16, 10
9, 17, 4
9, 18, 4
9, 19, 4
9, 20, 5
9, 21, 1
9, 22, 10
9, 23, 1
9, 24, 6
9, 25, 6
9, 26, 4
9, 27, 7
9, 28, 3
9, 29, 6
9, 30, 4
9, 31, 6
9, 32, 3
9, 33, 6
9, 34, 2
9, 35, 10
9, 36, 8
9, 37, 8
9, 38, 3
9, 39, 10
9, 40, 10
9, 41, 1
9, 42, 6
9, 43, 3
9, 44, 9
9, 45, 4
9, 46, 7
9, 47, 8
9, 48, 1
9, 49, 6
9, 50, 7
9, 51, 10
9, 52, 5
9, 53, 8
9, 54, 7
9, 55, 1
9, 56, 8
9, 57, 4
9, 58, 2
9, 59, 7
9, 60, 8
9, 61, 2
9, 62, 6
9, 63, 5
9, 64, 3
9, 65, 10
9, 66, 2
9, 67, 8
9, 68, 2
9, 69, 3
9, 70, 3
9, 71, 4
9, 72, 3
9, 73, 4
9, 74, 9
9, 75, 5
9, 76, 8
9, 77, 4
9, 78, 7
9, 79, 7
9, 80, 3
9, 81, 3
9, 82, 4
9, 83, 5
9, 84, 6
9, 85, 7
9, 86, 8
9, 87, 7
9, 88, 9
9, 89, 9
9, 90, 5
9, 91, 9
9, 92, 2
9, 93, 6
9, 94, 7
9, 95, 9
9, 96, 4
9, 97, 6
9, 98, 8
9, 99, 3
10, 11, 2
10, 12, 4
10, 13, 2
10, 14, 1
10, 15, 6
10, 16, 7
10, 17, 10
10, 18, 10
10, 19, 7
10, 20, 1
10, 21, 4
10, 22, 2
10, 23, 3
10, 24, 3
10, 25, 5
10, 26, 9
10, 27, 1
10, 28, 6
10, 29, 4
10, 30, 6
10, 31, 10
10, 32, 3
10, 33, 3
10, 34, 5
10, 35, 7
10, 36, 7
10, 37, 7
10, 38, 9
10, 39, 1
10, 40, 6
10, 41, 5
10, 42, 10
10, 43, 9
10, 44, 5
10, 45, 1
10, 46, 1
10, 47, 10
10, 48, 4
10, 49, 5
10, 50, 5
10, 51, 2
10, 52, 3
10, 53, 9
10, 54, 4
10, 55, 1
10, 56, 8
10, 57, 2
10, 58, 4
10, 59, 5
10, 60, 4
10, 61, 2
10, 62, 1
10, 63, 1
10, 64, 7
10, 65, 4
10, 66, 1
10, 67, 2
10, 68, 5
10, 69, 2
10, 70, 3
10, 71, 5
10, 72, 7
10, 73, 7
10, 74, 5
10, 75, 1
10, 76, 1
10, 77, 6
10, 78, 8
10, 79, 4
10, 80, 5
10, 81, 1
10, 82, 10
10, 83, 6
10, 84, 2
10, 85, 9
10, 86, 3
10, 87, 7
10, 88, 10
10, 89, 10
10, 90, 5
10, 91, 7
10, 92, 5
10, 93, 5
10, 94, 5
10, 95, 6
10, 96, 8
10, 97, 10
10, 98, 2
10, 99, 2
11, 12, 10
11, 13, 1
11, 14, 8
11, 15, 5
11, 16, 1
11, 17, 10
11, 18, 9
11, 19, 7
11, 20, 8
11, 21, 4
11, 22, 10
11, 23, 5
11, 24, 4
11, 25, 5
11, 26, 1
11, 27, 2
11, 28, 7
11, 29, 6
11, 30, 6
11, 31, 4
11, 32, 6
11, 33, 6
11, 34, 9
11, 35, 6
11, 36, 10
11, 37, 4
11, 38, 2
11, 39, 10
11, 40, 2
11, 41, 8
11, 42, 6
11, 43, 3
11, 44, 6
11, 45, 7
11, 46, 3
11, 47, 5
11, 48, 2
11, 49, 1
11, 50, 2
11, 51, 6
11, 52, 9
11, 53, 2
11, 54, 7
11, 55, 7
11, 56, 1
11, 57, 2
11, 58, 2
11, 59, 10
11, 60, 1
11, 61, 6
11, 62, 4
11, 63, 4
11, 64, 10
11, 65, 9
11, 66, 8
11, 67, 8
11, 68, 8
11, 69, 10
11, 70, 7
11, 71, 4
11, 72, 9
11, 73, 6
11, 74, 1
11, 75, 4
11, 76, 9
11, 77, 2
11, 78, 6
11, 79, 3
11, 80, 10
11, 81, 4
11, 82, 7
11, 83, 9
11, 84, 8
11, 85, 10
11, 86, 8
11, 87, 5
11, 88, 6
11, 89, 6
11, 90, 9
11, 91, 1
11, 92, 10
11, 93, 4
11, 94, 5
11, 95, 8
11, 96, 5
11, 97, 10
11, 98, 7
11, 99, 3
12, 13, 8
12, 14, 5
12, 15, 3
12, 16, 6
12, 17, 1
12, 18, 9
12, 19, 7
12, 20, 5
12, 21, 4
12, 22, 8
12, 23, 10
12, 24, 2
12, 25, 10
12, 26, 3
12, 27, 3
12, 28, 1
12, 29, 7
12, 30, 8
12, 31, 1
12, 32, 9
12, 33, 6
12, 34, 3
12, 35, 1
12, 36, 5
12, 37, 7
12, 38, 6
12, 39, 6
12, 40, 8
12, 41, 6
12, 42, 9
12, 43, 10
12, 44, 6
12, 45, 1
12, 46, 7
12, 47, 10
12, 48, 2
12, 49, 7
12, 50, 5
12, 51, 8
12, 52, 6
12, 53, 2
12, 54, 3
12, 55, 4
12, 56, 4
12, 57, 7
12, 58, 7
12, 59, 4
12, 60, 4
12, 61, 6
12, 62, 8
12, 63, 7
12, 64, 1
12, 65, 2
12, 66, 5
12, 67, 4
12, 68, 4
12, 69, 2
12, 70, 4
12, 71, 2
12, 72, 1
12, 73, 9
12, 74, 9
12, 75, 10
12, 76, 4
12, 77, 6
12, 78, 6
12, 79, 5
12, 80, 5
12, 81, 6
12, 82, 4
12, 83, 8
12, 84, 10
12, 85, 4
12, 86, 1
12, 87, 3
12, 88, 6
12, 89, 3
12, 90, 5
12, 91, 5
12, 92, 8
12, 93, 9
12, 94, 10
12, 95, 2
12, 96, 10
12, 97, 5
12, 98, 2
12, 99, 4
13, 14, 3
13, 15, 1
13, 16, 4
13, 17, 7
13, 18, 1
13, 19, 7
13, 20, 6
13, 21, 6
13, 22, 10
13, 23, 5
13, 24, 2
13, 25, 1
13, 26, 7
13, 27, 7
13, 28, 5
13, 29, 10
13, 30, 8
13, 31, 6
13, 32, 8
13, 33, 2
13, 34, 7
13, 35, 1
13, 36, 2
13, 37, 6
13, 38, 2
13, 39, 10
13, 40, 10
13, 41, 1
13, 42, 5
13, 43, 6
13, 44, 3
13, 45, 4
13, 46, 9
13, 47, 7
13, 48, 3
13, 49, 5
13, 50, 2
13, 51, 3
13, 52, 3
13, 53, 4
13, 54, 2
13, 55, 5
13, 56, 10
13, 57, 6
13, 58, 6
13, 59, 8
13, 60, 3
13, 61, 3
13, 62, 1
13, 63, 5
13, 64, 10
13, 65, 1
13, 66, 2
13, 67, 10
13, 68, 6
13, 69, 5
13, 70, 5
13, 71, 7
13, 72, 10
13, 73, 3
13, 74, 2
13, 75, 1
13, 76, 7
13, 77, 4
13, 78, 10
13, 79, 4
13, 80, 7
13, 81, 4
13, 82, 9
13, 83, 2
13, 84, 9
13, 85, 1
13, 86, 2
13, 87, 4
13, 88, 10
13, 89, 4
13, 90, 10
13, 91, 6
13, 92, 4
13, 93, 8
13, 94, 10
13, 95, 5
13, 96, 9
13, 97, 6
13, 98, 6
13, 99, 10
14, 15, 9
14, 16, 8
14, 17, 4
14, 18, 4
14, 19, 5
14, 20, 2
14, 21, 7
14, 22, 7
14, 23, 1
14, 24, 3
14, 25, 8
14, 26, 2
14, 27, 9
14, 28, 3
14, 29, 4
14, 30, 9
14, 31, 3
14, 32, 2
14, 33, 3
14, 34, 8
14, 35, 6
14, 36, 3
14, 37, 1
14, 38, 4
14, 39, 8
14, 40, 10
14, 41, 10
14, 42, 8
14, 43, 5
14, 44, 2
14, 45, 10
14, 46, 2
14, 47, 10
14, 48, 9
14, 49, 2
14, 50, 8
14, 51, 5
14, 52, 5
14, 53, 7
14, 54, 10
14, 55, 7
14, 56, 4
14, 57, 7
14, 58, 5
14, 59, 9
14, 60, 3
14, 61, 9
14, 62, 5
14, 63, 4
14, 64, 9
14, 65, 2
14, 66, 6
14, 67, 2
14, 68, 8
14, 69, 10
14, 70, 5
14, 71, 6
14, 72, 2
14, 73, 1
14, 74, 6
14, 75, 8
14, 76, 2
14, 77, 5
14, 78, 9
14, 79, 9
14, 80, 8
14, 81, 9
14, 82, 5
14, 83, 6
14, 84, 4
14, 85, 6
14, 86, 5
14, 87, 1
14, 88, 10
14, 89, 4
14, 90, 10
14, 91, 1
14, 92, 2
14, 93, 9
14, 94, 5
14, 95, 10
14, 96, 5
14, 97, 6
14, 98, 10
14, 99, 4
15, 16, 5
15, 17, 2
15, 18, 2
15, 19, 7
15, 20, 2
15, 21, 6
15, 22, 1
15, 23, 3
15, 24, 3
15, 25, 8
15, 26, 7
15, 27, 1
15, 28, 2
15, 29, 8
15, 30, 9
15, 31, 5
15, 32, 8
15, 33, 3
15, 34, 3
15, 35, 1
15, 36, 3
15, 37, 1
15, 38, 7
15, 39, 1
15, 40, 1
15, 41, 5
15, 42, 5
15, 43, 8
15, 44, 2
15, 45, 10
15, 46, 10
15, 47, 5
15, 48, 2
15, 49, 6
15, 50, 5
15, 51, 8
15, 52, 10
15, 53, 7
15, 54, 7
15, 55, 10
15, 56, 2
15, 57, 3
15, 58, 1
15, 59, 7
15, 60, 9
15, 61, 3
15, 62, 4
15, 63, 1
15, 64, 4
15, 65, 4
15, 66, 2
15, 67, 4
15, 68, 10
15, 69, 5
15, 70, 1
15, 71, 5
15, 72, 9
15, 73, 2
15, 74, 5
15, 75, 7
15, 76, 2
15, 77, 5
15, 78, 1
15, 79, 5
15, 80, 1
15, 81, 5
15, 82, 5
15, 83, 10
15, 84, 9
15, 85, 3
15, 86, 1
15, 87, 6
15, 88, 4
15, 89, 10
15, 90, 6
15, 91, 7
15, 92, 4
15, 93, 1
15, 94, 7
15, 95, 4
15, 96, 8
15, 97, 4
15, 98, 10
15, 99, 8
16, 17, 3
16, 18, 4
16, 19, 10
16, 20, 7
16, 21, 6
16, 22, 10
16, 23, 7
16, 24, 2
16, 25, 7
16, 26, 5
16, 27, 5
16, 28, 7
16, 29, 9
16, 30, 5
16, 31, 5
16, 32, 3
16, 33, 5
16, 34, 1
16, 35, 10
16, 36, 4
16, 37, 2
16, 38, 5
16, 39, 3
16, 40, 7
16, 41, 2
16, 42, 9
16, 43, 8
16, 44, 5
16, 45, 6
16, 46, 3
16, 47, 9
16, 48, 8
16, 49, 9
16, 50, 1
16, 51, 9
16, 52, 9
16, 53, 10
16, 54, 5
16, 55, 4
16, 56, 10
16, 57, 6
16, 58, 6
16, 59, 5
16, 60, 6
16, 61, 10
16, 62, 3
16, 63, 1
16, 64, 7
16, 65, 2
16, 66, 5
16, 67, 7
16, 68, 5
16, 69, 2
16, 70, 1
16, 71, 1
16, 72, 9
16, 73, 6
16, 74, 6
16, 75, 3
16, 76, 1
16, 77, 1
16, 78, 3
16, 79, 3
16, 80, 10
16, 81, 10
16, 82, 5
16, 83, 7
16, 84, 2
16, 85, 7
16, 86, 5
16, 87, 7
16, 88, 5
16, 89, 8
16, 90, 8
16, 91, 8
16, 92, 3
16, 93, 1
16, 94, 4
16, 95, 8
16, 96, 6
16, 97, 7
16, 98, 4
16, 99, 2
17, 18, 10
17, 19, 5
17, 20, 4
17, 21, 9
17, 22, 3
17, 23, 2
17, 24, 5
17, 25, 4
17, 26, 1
17, 27, 3
17, 28, 3
17, 29, 3
17, 30, 6
17, 31, 8
17, 32, 9
17, 33, 7
17, 34, 5
17, 35, 4
17, 36, 4
17, 37, 8
17, 38, 9
17, 39, 6
17, 40, 1
17, 41, 2
17, 42, 8
17, 43, 5
17, 44, 8
17, 45, 8
17, 46, 2
17, 47, 5
17, 48, 3
17, 49, 8
17, 50, 6
17, 51, 2
17, 52, 5
17, 53, 3
17, 54, 10
17, 55, 2
17, 56, 10
17, 57, 3
17, 58, 1
17, 59, 8
17, 60, 4
17, 61, 5
17, 62, 10
17, 63, 5
17, 64, 1
17, 65, 6
17, 66, 7
17, 67, 6
17, 68, 10
17, 69, 2
17, 70, 3
17, 71, 8
17, 72, 4
17, 73, 4
17, 74, 3
17, 75, 1
17, 76, 5
17, 77, 7
17, 78, 4
17, 79, 5
17, 80, 2
17, 81, 3
17, 82, 6
17, 83, 1
17, 84, 3
17, 85, 6
17, 86, 6
17, 87, 8
17, 88, 7
17, 89, 10
17, 90, 3
17, 91, 6
17, 92, 4
17, 93, 2
17, 94, 3
17, 95, 6
17, 96, 3
17, 97, 10
17, 98, 1
17, 99, 10
18, 19, 5
18, 20, 2
18, 21, 1
18, 22, 8
18, 23, 7
18, 24, 10
18, 25, 5
18, 26, 1
18, 27, 5
18, 28, 10
18, 29, 3
18, 30, 9
18, 31, 8
18, 32, 6
18, 33, 1
18, 34, 8
18, 35, 10
18, 36, 10
18, 37, 9
18, 38, 6
18, 39, 3
18, 40, 5
18, 41, 5
18, 42, 8
18, 43, 3
18, 44, 1
18, 45, 5
18, 46, 9
18, 47, 1
18, 48, 10
18, 49, 3
18, 50, 1
18, 51, 8
18, 52, 8
18, 53, 2
18, 54, 7
18, 55, 9
18, 56, 9
18, 57, 8
18, 58, 3
18, 59, 5
18, 60, 1
18, 61, 5
18, 62, 8
18, 63, 3
18, 64, 2
18, 65, 10
18, 66, 8
18, 67, 7
18, 68, 6
18, 69, 2
18, 70, 5
18, 71, 3
18, 72, 1
18, 73, 10
18, 74, 7
18, 75, 8
18, 76, 4
18, 77, 5
18, 78, 2
18, 79, 2
18, 80, 1
18, 81, 8
18, 82, 8
18, 83, 3
18, 84, 6
18, 85, 7
18, 86, 9
18, 87, 6
18, 88, 7
18, 89, 5
18, 90, 4
18, 91, 2
18, 92, 1
18, 93, 3
18, 94, 2
18, 95, 9
18, 96, 7
18, 97, 1
18, 98, 8
18, 99, 6
19, 20, 1
19, 21, 10
19, 22, 1
19, 23, 6
19, 24, 7
19, 25, 5
19, 26, 10
19, 27, 9
19, 28, 6
19, 29, 3
19, 30, 10
19, 31, 10
19, 32, 2
19, 33, 9
19, 34, 3
19, 35, 2
19, 36, 8
19, 37, 4
19, 38, 4
19, 39, 3
19, 40, 2
19, 41, 7
19, 42, 1
19, 43, 4
19, 44, 3
19, 45, 4
19, 46, 1
19, 47, 1
19, 48, 2
19, 49, 7
19, 50, 5
19, 51, 10
19, 52, 8
19, 53, 3
19, 54, 7
19, 55, 1
19, 56, 2
19, 57, 1
19, 58, 7
19, 59, 7
